,dateRep,deaths,countriesAndTerritories,flag
4419,2020-01-09,0,Oman,0.0
4497,2020-01-09,0,Pakistan,0.0
4632,2020-01-09,0,Philippines,0.0
4748,2020-01-09,0,Qatar,0.0
4829,2020-01-09,0,Romania,0.0
4907,2020-01-09,0,Russia,0.0
5006,2020-01-09,0,San_Marino,0.0
5140,2020-01-09,0,Singapore,0.0
5276,2020-01-09,0,South_Korea,0.0
5359,2020-01-09,0,Spain,0.0
5433,2020-01-09,0,Sri_Lanka,0.0
5528,2020-01-09,0,Sweden,0.0
5611,2020-01-09,0,Switzerland,0.0
5692,2020-01-09,0,Taiwan,0.0
5768,2020-01-09,0,Thailand,0.0
5898,2020-01-09,0,United_Arab_Emirates,0.0
5981,2020-01-09,0,United_Kingdom,0.0
6070,2020-01-09,0,United_States_of_America,0.0
6172,2020-01-09,0,Vietnam,0.0
62,2020-01-10,0,Afghanistan,0.0
154,2020-01-10,0,Algeria,0.0
257,2020-01-10,0,Armenia,0.0
340,2020-01-10,0,Australia,0.0
423,2020-01-10,0,Austria,0.0
499,2020-01-10,0,Azerbaijan,0.0
586,2020-01-10,0,Bahrain,0.0
674,2020-01-10,0,Belarus,0.0
757,2020-01-10,0,Belgium,0.0
875,2020-01-10,0,Brazil,0.0
984,2020-01-10,0,Cambodia,0.0
1077,2020-01-10,0,Canada,0.0
1143,2020-01-10,0,Cases_on_an_international_conveyance_Japan,0.0
1257,2020-01-10,0,China,0.0
1380,2020-01-10,0,Croatia,0.0
1482,2020-01-10,0,Czech_Republic,0.0
1575,2020-01-10,0,Denmark,0.0
1653,2020-01-10,0,Dominican_Republic,0.0
1731,2020-01-10,0,Ecuador,0.0
1810,2020-01-10,0,Egypt,0.0
1901,2020-01-10,0,Estonia,0.0
2002,2020-01-10,0,Finland,0.0
2085,2020-01-10,0,France,0.0
2183,2020-01-10,0,Georgia,0.0
2266,2020-01-10,0,Germany,0.0
2359,2020-01-10,0,Greece,0.0
2513,2020-01-10,0,Iceland,0.0
2595,2020-01-10,0,India,0.0
2671,2020-01-10,0,Indonesia,0.0
2754,2020-01-10,0,Iran,0.0
2835,2020-01-10,0,Iraq,0.0
2916,2020-01-10,0,Ireland,0.0
2998,2020-01-10,0,Israel,0.0
3081,2020-01-10,0,Italy,0.0
3174,2020-01-10,0,Japan,0.0
3291,2020-01-10,0,Kuwait,0.0
3390,2020-01-10,0,Lebanon,0.0
3482,2020-01-10,0,Lithuania,0.0
3558,2020-01-10,0,Luxembourg,0.0
3642,2020-01-10,0,Malaysia,0.0
3754,2020-01-10,0,Mexico,0.0
3838,2020-01-10,0,Monaco,0.0
3944,2020-01-10,0,Nepal,0.0
4027,2020-01-10,0,Netherlands,0.0
4106,2020-01-10,0,New_Zealand,0.0
4184,2020-01-10,0,Nigeria,0.0
4258,2020-01-10,0,North_Macedonia,0.0
4341,2020-01-10,0,Norway,0.0
4418,2020-01-10,0,Oman,0.0
4496,2020-01-10,0,Pakistan,0.0
4631,2020-01-10,0,Philippines,0.0
4747,2020-01-10,0,Qatar,0.0
4828,2020-01-10,0,Romania,0.0
4906,2020-01-10,0,Russia,0.0
5005,2020-01-10,0,San_Marino,0.0
5139,2020-01-10,0,Singapore,0.0
5275,2020-01-10,0,South_Korea,0.0
5358,2020-01-10,0,Spain,0.0
5432,2020-01-10,0,Sri_Lanka,0.0
5527,2020-01-10,0,Sweden,0.0
5610,2020-01-10,0,Switzerland,0.0
5691,2020-01-10,0,Taiwan,0.0
5767,2020-01-10,0,Thailand,0.0
5897,2020-01-10,0,United_Arab_Emirates,0.0
5980,2020-01-10,0,United_Kingdom,0.0
6069,2020-01-10,0,United_States_of_America,0.0
6171,2020-01-10,0,Vietnam,0.0
61,2020-01-11,0,Afghanistan,0.0
153,2020-01-11,0,Algeria,0.0
256,2020-01-11,0,Armenia,0.0
339,2020-01-11,0,Australia,0.0
422,2020-01-11,0,Austria,0.0
498,2020-01-11,0,Azerbaijan,0.0
585,2020-01-11,0,Bahrain,0.0
673,2020-01-11,0,Belarus,0.0
756,2020-01-11,0,Belgium,0.0
874,2020-01-11,0,Brazil,0.0
983,2020-01-11,0,Cambodia,0.0
1076,2020-01-11,0,Canada,0.0
1142,2020-01-11,0,Cases_on_an_international_conveyance_Japan,0.0
1256,2020-01-11,1,China,0.0
1379,2020-01-11,0,Croatia,0.0
1481,2020-01-11,0,Czech_Republic,0.0
1574,2020-01-11,0,Denmark,0.0
1652,2020-01-11,0,Dominican_Republic,0.0
1730,2020-01-11,0,Ecuador,0.0
1809,2020-01-11,0,Egypt,0.0
1900,2020-01-11,0,Estonia,0.0
2001,2020-01-11,0,Finland,0.0
2084,2020-01-11,0,France,0.0
2182,2020-01-11,0,Georgia,0.0
2265,2020-01-11,0,Germany,0.0
2358,2020-01-11,0,Greece,0.0
2512,2020-01-11,0,Iceland,0.0
2594,2020-01-11,0,India,0.0
2670,2020-01-11,0,Indonesia,0.0
2753,2020-01-11,0,Iran,0.0
2834,2020-01-11,0,Iraq,0.0
2915,2020-01-11,0,Ireland,0.0
2997,2020-01-11,0,Israel,0.0
3080,2020-01-11,0,Italy,0.0
3173,2020-01-11,0,Japan,0.0
3290,2020-01-11,0,Kuwait,0.0
3389,2020-01-11,0,Lebanon,0.0
3481,2020-01-11,0,Lithuania,0.0
3557,2020-01-11,0,Luxembourg,0.0
3641,2020-01-11,0,Malaysia,0.0
3753,2020-01-11,0,Mexico,0.0
3837,2020-01-11,0,Monaco,0.0
3943,2020-01-11,0,Nepal,0.0
4026,2020-01-11,0,Netherlands,0.0
4105,2020-01-11,0,New_Zealand,0.0
4183,2020-01-11,0,Nigeria,0.0
4257,2020-01-11,0,North_Macedonia,0.0
4340,2020-01-11,0,Norway,0.0
4417,2020-01-11,0,Oman,0.0
4495,2020-01-11,0,Pakistan,0.0
4630,2020-01-11,0,Philippines,0.0
4746,2020-01-11,0,Qatar,0.0
4827,2020-01-11,0,Romania,0.0
4905,2020-01-11,0,Russia,0.0
5004,2020-01-11,0,San_Marino,0.0
5138,2020-01-11,0,Singapore,0.0
5274,2020-01-11,0,South_Korea,0.0
5357,2020-01-11,0,Spain,0.0
5431,2020-01-11,0,Sri_Lanka,0.0
5526,2020-01-11,0,Sweden,0.0
5609,2020-01-11,0,Switzerland,0.0
5690,2020-01-11,0,Taiwan,0.0
5766,2020-01-11,0,Thailand,0.0
5896,2020-01-11,0,United_Arab_Emirates,0.0
5979,2020-01-11,0,United_Kingdom,0.0
6068,2020-01-11,0,United_States_of_America,0.0
6170,2020-01-11,0,Vietnam,0.0
60,2020-01-12,0,Afghanistan,0.0
152,2020-01-12,0,Algeria,0.0
255,2020-01-12,0,Armenia,0.0
338,2020-01-12,0,Australia,0.0
421,2020-01-12,0,Austria,0.0
497,2020-01-12,0,Azerbaijan,0.0
584,2020-01-12,0,Bahrain,0.0
672,2020-01-12,0,Belarus,0.0
755,2020-01-12,0,Belgium,0.0
873,2020-01-12,0,Brazil,0.0
982,2020-01-12,0,Cambodia,0.0
1075,2020-01-12,0,Canada,0.0
1141,2020-01-12,0,Cases_on_an_international_conveyance_Japan,0.0
1255,2020-01-12,1,China,0.0
1378,2020-01-12,0,Croatia,0.0
1480,2020-01-12,0,Czech_Republic,0.0
1573,2020-01-12,0,Denmark,0.0
1651,2020-01-12,0,Dominican_Republic,0.0
1729,2020-01-12,0,Ecuador,0.0
1808,2020-01-12,0,Egypt,0.0
1899,2020-01-12,0,Estonia,0.0
2000,2020-01-12,0,Finland,0.0
2083,2020-01-12,0,France,0.0
2181,2020-01-12,0,Georgia,0.0
2264,2020-01-12,0,Germany,0.0
2357,2020-01-12,0,Greece,0.0
2511,2020-01-12,0,Iceland,0.0
2593,2020-01-12,0,India,0.0
2669,2020-01-12,0,Indonesia,0.0
2752,2020-01-12,0,Iran,0.0
2833,2020-01-12,0,Iraq,0.0
2914,2020-01-12,0,Ireland,0.0
2996,2020-01-12,0,Israel,0.0
3079,2020-01-12,0,Italy,0.0
3172,2020-01-12,0,Japan,0.0
3289,2020-01-12,0,Kuwait,0.0
3388,2020-01-12,0,Lebanon,0.0
3480,2020-01-12,0,Lithuania,0.0
3556,2020-01-12,0,Luxembourg,0.0
3640,2020-01-12,0,Malaysia,0.0
3752,2020-01-12,0,Mexico,0.0
3836,2020-01-12,0,Monaco,0.0
3942,2020-01-12,0,Nepal,0.0
4025,2020-01-12,0,Netherlands,0.0
4104,2020-01-12,0,New_Zealand,0.0
4182,2020-01-12,0,Nigeria,0.0
4256,2020-01-12,0,North_Macedonia,0.0
4339,2020-01-12,0,Norway,0.0
4416,2020-01-12,0,Oman,0.0
4494,2020-01-12,0,Pakistan,0.0
4629,2020-01-12,0,Philippines,0.0
4745,2020-01-12,0,Qatar,0.0
4826,2020-01-12,0,Romania,0.0
4904,2020-01-12,0,Russia,0.0
5003,2020-01-12,0,San_Marino,0.0
5137,2020-01-12,0,Singapore,0.0
5273,2020-01-12,0,South_Korea,0.0
5356,2020-01-12,0,Spain,0.0
5430,2020-01-12,0,Sri_Lanka,0.0
5525,2020-01-12,0,Sweden,0.0
5608,2020-01-12,0,Switzerland,0.0
5689,2020-01-12,0,Taiwan,0.0
5765,2020-01-12,0,Thailand,0.0
5895,2020-01-12,0,United_Arab_Emirates,0.0
5978,2020-01-12,0,United_Kingdom,0.0
6067,2020-01-12,0,United_States_of_America,0.0
6169,2020-01-12,0,Vietnam,0.0
59,2020-01-13,0,Afghanistan,0.0
151,2020-01-13,0,Algeria,0.0
254,2020-01-13,0,Armenia,0.0
337,2020-01-13,0,Australia,0.0
420,2020-01-13,0,Austria,0.0
496,2020-01-13,0,Azerbaijan,0.0
583,2020-01-13,0,Bahrain,0.0
671,2020-01-13,0,Belarus,0.0
754,2020-01-13,0,Belgium,0.0
872,2020-01-13,0,Brazil,0.0
981,2020-01-13,0,Cambodia,0.0
1074,2020-01-13,0,Canada,0.0
1140,2020-01-13,0,Cases_on_an_international_conveyance_Japan,0.0
1254,2020-01-13,1,China,0.0
1377,2020-01-13,0,Croatia,0.0
1479,2020-01-13,0,Czech_Republic,0.0
1572,2020-01-13,0,Denmark,0.0
1650,2020-01-13,0,Dominican_Republic,0.0
1728,2020-01-13,0,Ecuador,0.0
1807,2020-01-13,0,Egypt,0.0
1898,2020-01-13,0,Estonia,0.0
1999,2020-01-13,0,Finland,0.0
2082,2020-01-13,0,France,0.0
2180,2020-01-13,0,Georgia,0.0
2263,2020-01-13,0,Germany,0.0
2356,2020-01-13,0,Greece,0.0
2510,2020-01-13,0,Iceland,0.0
2592,2020-01-13,0,India,0.0
2668,2020-01-13,0,Indonesia,0.0
2751,2020-01-13,0,Iran,0.0
2832,2020-01-13,0,Iraq,0.0
2913,2020-01-13,0,Ireland,0.0
2995,2020-01-13,0,Israel,0.0
3078,2020-01-13,0,Italy,0.0
3171,2020-01-13,0,Japan,0.0
3288,2020-01-13,0,Kuwait,0.0
3387,2020-01-13,0,Lebanon,0.0
3479,2020-01-13,0,Lithuania,0.0
3555,2020-01-13,0,Luxembourg,0.0
3639,2020-01-13,0,Malaysia,0.0
3751,2020-01-13,0,Mexico,0.0
3835,2020-01-13,0,Monaco,0.0
3941,2020-01-13,0,Nepal,0.0
4024,2020-01-13,0,Netherlands,0.0
4103,2020-01-13,0,New_Zealand,0.0
4181,2020-01-13,0,Nigeria,0.0
4255,2020-01-13,0,North_Macedonia,0.0
4338,2020-01-13,0,Norway,0.0
4415,2020-01-13,0,Oman,0.0
4493,2020-01-13,0,Pakistan,0.0
4628,2020-01-13,0,Philippines,0.0
4744,2020-01-13,0,Qatar,0.0
4825,2020-01-13,0,Romania,0.0
4903,2020-01-13,0,Russia,0.0
5002,2020-01-13,0,San_Marino,0.0
5136,2020-01-13,0,Singapore,0.0
5272,2020-01-13,0,South_Korea,0.0
5355,2020-01-13,0,Spain,0.0
5429,2020-01-13,0,Sri_Lanka,0.0
5524,2020-01-13,0,Sweden,0.0
5607,2020-01-13,0,Switzerland,0.0
5688,2020-01-13,0,Taiwan,0.0
5764,2020-01-13,0,Thailand,0.0
5894,2020-01-13,0,United_Arab_Emirates,0.0
5977,2020-01-13,0,United_Kingdom,0.0
6066,2020-01-13,0,United_States_of_America,0.0
6168,2020-01-13,0,Vietnam,0.0
58,2020-01-14,0,Afghanistan,0.0
150,2020-01-14,0,Algeria,0.0
253,2020-01-14,0,Armenia,0.0
336,2020-01-14,0,Australia,0.0
419,2020-01-14,0,Austria,0.0
495,2020-01-14,0,Azerbaijan,0.0
582,2020-01-14,0,Bahrain,0.0
670,2020-01-14,0,Belarus,0.0
753,2020-01-14,0,Belgium,0.0
871,2020-01-14,0,Brazil,0.0
980,2020-01-14,0,Cambodia,0.0
1073,2020-01-14,0,Canada,0.0
1139,2020-01-14,0,Cases_on_an_international_conveyance_Japan,0.0
1253,2020-01-14,1,China,0.0
1376,2020-01-14,0,Croatia,0.0
1478,2020-01-14,0,Czech_Republic,0.0
1571,2020-01-14,0,Denmark,0.0
1649,2020-01-14,0,Dominican_Republic,0.0
1727,2020-01-14,0,Ecuador,0.0
1806,2020-01-14,0,Egypt,0.0
1897,2020-01-14,0,Estonia,0.0
1998,2020-01-14,0,Finland,0.0
2081,2020-01-14,0,France,0.0
2179,2020-01-14,0,Georgia,0.0
2262,2020-01-14,0,Germany,0.0
2355,2020-01-14,0,Greece,0.0
2509,2020-01-14,0,Iceland,0.0
2591,2020-01-14,0,India,0.0
2667,2020-01-14,0,Indonesia,0.0
2750,2020-01-14,0,Iran,0.0
2831,2020-01-14,0,Iraq,0.0
2912,2020-01-14,0,Ireland,0.0
2994,2020-01-14,0,Israel,0.0
3077,2020-01-14,0,Italy,0.0
3170,2020-01-14,0,Japan,0.0
3287,2020-01-14,0,Kuwait,0.0
3386,2020-01-14,0,Lebanon,0.0
3478,2020-01-14,0,Lithuania,0.0
3554,2020-01-14,0,Luxembourg,0.0
3638,2020-01-14,0,Malaysia,0.0
3750,2020-01-14,0,Mexico,0.0
3834,2020-01-14,0,Monaco,0.0
3940,2020-01-14,0,Nepal,0.0
4023,2020-01-14,0,Netherlands,0.0
4102,2020-01-14,0,New_Zealand,0.0
4180,2020-01-14,0,Nigeria,0.0
4254,2020-01-14,0,North_Macedonia,0.0
4337,2020-01-14,0,Norway,0.0
4414,2020-01-14,0,Oman,0.0
4492,2020-01-14,0,Pakistan,0.0
4627,2020-01-14,0,Philippines,0.0
4743,2020-01-14,0,Qatar,0.0
4824,2020-01-14,0,Romania,0.0
4902,2020-01-14,0,Russia,0.0
5001,2020-01-14,0,San_Marino,0.0
5135,2020-01-14,0,Singapore,0.0
5271,2020-01-14,0,South_Korea,0.0
5354,2020-01-14,0,Spain,0.0
5428,2020-01-14,0,Sri_Lanka,0.0
5523,2020-01-14,0,Sweden,0.0
5606,2020-01-14,0,Switzerland,0.0
5687,2020-01-14,0,Taiwan,0.0
5763,2020-01-14,0,Thailand,0.0
5893,2020-01-14,0,United_Arab_Emirates,0.0
5976,2020-01-14,0,United_Kingdom,0.0
6065,2020-01-14,0,United_States_of_America,0.0
6167,2020-01-14,0,Vietnam,0.0
57,2020-01-15,0,Afghanistan,0.0
149,2020-01-15,0,Algeria,0.0
252,2020-01-15,0,Armenia,0.0
335,2020-01-15,0,Australia,0.0
418,2020-01-15,0,Austria,0.0
494,2020-01-15,0,Azerbaijan,0.0
581,2020-01-15,0,Bahrain,0.0
669,2020-01-15,0,Belarus,0.0
752,2020-01-15,0,Belgium,0.0
870,2020-01-15,0,Brazil,0.0
979,2020-01-15,0,Cambodia,0.0
1072,2020-01-15,0,Canada,0.0
1138,2020-01-15,0,Cases_on_an_international_conveyance_Japan,0.0
1252,2020-01-15,2,China,0.0
1375,2020-01-15,0,Croatia,0.0
1477,2020-01-15,0,Czech_Republic,0.0
1570,2020-01-15,0,Denmark,0.0
1648,2020-01-15,0,Dominican_Republic,0.0
1726,2020-01-15,0,Ecuador,0.0
1805,2020-01-15,0,Egypt,0.0
1896,2020-01-15,0,Estonia,0.0
1997,2020-01-15,0,Finland,0.0
2080,2020-01-15,0,France,0.0
2178,2020-01-15,0,Georgia,0.0
2261,2020-01-15,0,Germany,0.0
2354,2020-01-15,0,Greece,0.0
2508,2020-01-15,0,Iceland,0.0
2590,2020-01-15,0,India,0.0
2666,2020-01-15,0,Indonesia,0.0
2749,2020-01-15,0,Iran,0.0
2830,2020-01-15,0,Iraq,0.0
2911,2020-01-15,0,Ireland,0.0
2993,2020-01-15,0,Israel,0.0
3076,2020-01-15,0,Italy,0.0
3169,2020-01-15,0,Japan,0.0
3286,2020-01-15,0,Kuwait,0.0
3385,2020-01-15,0,Lebanon,0.0
3477,2020-01-15,0,Lithuania,0.0
3553,2020-01-15,0,Luxembourg,0.0
3637,2020-01-15,0,Malaysia,0.0
3749,2020-01-15,0,Mexico,0.0
3833,2020-01-15,0,Monaco,0.0
3939,2020-01-15,0,Nepal,0.0
4022,2020-01-15,0,Netherlands,0.0
4101,2020-01-15,0,New_Zealand,0.0
4179,2020-01-15,0,Nigeria,0.0
4253,2020-01-15,0,North_Macedonia,0.0
4336,2020-01-15,0,Norway,0.0
4413,2020-01-15,0,Oman,0.0
4491,2020-01-15,0,Pakistan,0.0
4626,2020-01-15,0,Philippines,0.0
4742,2020-01-15,0,Qatar,0.0
4823,2020-01-15,0,Romania,0.0
4901,2020-01-15,0,Russia,0.0
5000,2020-01-15,0,San_Marino,0.0
5134,2020-01-15,0,Singapore,0.0
5270,2020-01-15,0,South_Korea,0.0
5353,2020-01-15,0,Spain,0.0
5427,2020-01-15,0,Sri_Lanka,0.0
5522,2020-01-15,0,Sweden,0.0
5605,2020-01-15,0,Switzerland,0.0
5686,2020-01-15,0,Taiwan,0.0
5762,2020-01-15,0,Thailand,0.0
5892,2020-01-15,0,United_Arab_Emirates,0.0
5975,2020-01-15,0,United_Kingdom,0.0
6064,2020-01-15,0,United_States_of_America,0.0
6166,2020-01-15,0,Vietnam,0.0
56,2020-01-16,0,Afghanistan,0.0
148,2020-01-16,0,Algeria,0.0
251,2020-01-16,0,Armenia,0.0
334,2020-01-16,0,Australia,0.0
417,2020-01-16,0,Austria,0.0
493,2020-01-16,0,Azerbaijan,0.0
580,2020-01-16,0,Bahrain,0.0
668,2020-01-16,0,Belarus,0.0
751,2020-01-16,0,Belgium,0.0
869,2020-01-16,0,Brazil,0.0
978,2020-01-16,0,Cambodia,0.0
1071,2020-01-16,0,Canada,0.0
1137,2020-01-16,0,Cases_on_an_international_conveyance_Japan,0.0
1251,2020-01-16,2,China,0.0
1374,2020-01-16,0,Croatia,0.0
1476,2020-01-16,0,Czech_Republic,0.0
1569,2020-01-16,0,Denmark,0.0
1647,2020-01-16,0,Dominican_Republic,0.0
1725,2020-01-16,0,Ecuador,0.0
1804,2020-01-16,0,Egypt,0.0
1895,2020-01-16,0,Estonia,0.0
1996,2020-01-16,0,Finland,0.0
2079,2020-01-16,0,France,0.0
2177,2020-01-16,0,Georgia,0.0
2260,2020-01-16,0,Germany,0.0
2353,2020-01-16,0,Greece,0.0
2507,2020-01-16,0,Iceland,0.0
2589,2020-01-16,0,India,0.0
2665,2020-01-16,0,Indonesia,0.0
2748,2020-01-16,0,Iran,0.0
2829,2020-01-16,0,Iraq,0.0
2910,2020-01-16,0,Ireland,0.0
2992,2020-01-16,0,Israel,0.0
3075,2020-01-16,0,Italy,0.0
3168,2020-01-16,0,Japan,0.0
3285,2020-01-16,0,Kuwait,0.0
3384,2020-01-16,0,Lebanon,0.0
3476,2020-01-16,0,Lithuania,0.0
3552,2020-01-16,0,Luxembourg,0.0
3636,2020-01-16,0,Malaysia,0.0
3748,2020-01-16,0,Mexico,0.0
3832,2020-01-16,0,Monaco,0.0
3938,2020-01-16,0,Nepal,0.0
4021,2020-01-16,0,Netherlands,0.0
4100,2020-01-16,0,New_Zealand,0.0
4178,2020-01-16,0,Nigeria,0.0
4252,2020-01-16,0,North_Macedonia,0.0
4335,2020-01-16,0,Norway,0.0
4412,2020-01-16,0,Oman,0.0
4490,2020-01-16,0,Pakistan,0.0
4625,2020-01-16,0,Philippines,0.0
4741,2020-01-16,0,Qatar,0.0
4822,2020-01-16,0,Romania,0.0
4900,2020-01-16,0,Russia,0.0
4999,2020-01-16,0,San_Marino,0.0
5133,2020-01-16,0,Singapore,0.0
5269,2020-01-16,0,South_Korea,0.0
5352,2020-01-16,0,Spain,0.0
5426,2020-01-16,0,Sri_Lanka,0.0
5521,2020-01-16,0,Sweden,0.0
5604,2020-01-16,0,Switzerland,0.0
5685,2020-01-16,0,Taiwan,0.0
5761,2020-01-16,0,Thailand,0.0
5891,2020-01-16,0,United_Arab_Emirates,0.0
5974,2020-01-16,0,United_Kingdom,0.0
6063,2020-01-16,0,United_States_of_America,0.0
6165,2020-01-16,0,Vietnam,0.0
55,2020-01-17,0,Afghanistan,0.0
147,2020-01-17,0,Algeria,0.0
250,2020-01-17,0,Armenia,0.0
333,2020-01-17,0,Australia,0.0
416,2020-01-17,0,Austria,0.0
492,2020-01-17,0,Azerbaijan,0.0
579,2020-01-17,0,Bahrain,0.0
667,2020-01-17,0,Belarus,0.0
750,2020-01-17,0,Belgium,0.0
868,2020-01-17,0,Brazil,0.0
977,2020-01-17,0,Cambodia,0.0
1070,2020-01-17,0,Canada,0.0
1136,2020-01-17,0,Cases_on_an_international_conveyance_Japan,0.0
1250,2020-01-17,2,China,0.0
1373,2020-01-17,0,Croatia,0.0
1475,2020-01-17,0,Czech_Republic,0.0
1568,2020-01-17,0,Denmark,0.0
1646,2020-01-17,0,Dominican_Republic,0.0
1724,2020-01-17,0,Ecuador,0.0
1803,2020-01-17,0,Egypt,0.0
1894,2020-01-17,0,Estonia,0.0
1995,2020-01-17,0,Finland,0.0
2078,2020-01-17,0,France,0.0
2176,2020-01-17,0,Georgia,0.0
2259,2020-01-17,0,Germany,0.0
2352,2020-01-17,0,Greece,0.0
2506,2020-01-17,0,Iceland,0.0
2588,2020-01-17,0,India,0.0
2664,2020-01-17,0,Indonesia,0.0
2747,2020-01-17,0,Iran,0.0
2828,2020-01-17,0,Iraq,0.0
2909,2020-01-17,0,Ireland,0.0
2991,2020-01-17,0,Israel,0.0
3074,2020-01-17,0,Italy,0.0
3167,2020-01-17,0,Japan,0.0
3284,2020-01-17,0,Kuwait,0.0
3383,2020-01-17,0,Lebanon,0.0
3475,2020-01-17,0,Lithuania,0.0
3551,2020-01-17,0,Luxembourg,0.0
3635,2020-01-17,0,Malaysia,0.0
3747,2020-01-17,0,Mexico,0.0
3831,2020-01-17,0,Monaco,0.0
3937,2020-01-17,0,Nepal,0.0
4020,2020-01-17,0,Netherlands,0.0
4099,2020-01-17,0,New_Zealand,0.0
4177,2020-01-17,0,Nigeria,0.0
4251,2020-01-17,0,North_Macedonia,0.0
4334,2020-01-17,0,Norway,0.0
4411,2020-01-17,0,Oman,0.0
4489,2020-01-17,0,Pakistan,0.0
4624,2020-01-17,0,Philippines,0.0
4740,2020-01-17,0,Qatar,0.0
4821,2020-01-17,0,Romania,0.0
4899,2020-01-17,0,Russia,0.0
4998,2020-01-17,0,San_Marino,0.0
5132,2020-01-17,0,Singapore,0.0
5268,2020-01-17,0,South_Korea,0.0
5351,2020-01-17,0,Spain,0.0
5425,2020-01-17,0,Sri_Lanka,0.0
5520,2020-01-17,0,Sweden,0.0
5603,2020-01-17,0,Switzerland,0.0
5684,2020-01-17,0,Taiwan,0.0
5760,2020-01-17,0,Thailand,0.0
5890,2020-01-17,0,United_Arab_Emirates,0.0
5973,2020-01-17,0,United_Kingdom,0.0
6062,2020-01-17,0,United_States_of_America,0.0
6164,2020-01-17,0,Vietnam,0.0
54,2020-01-18,0,Afghanistan,0.0
146,2020-01-18,0,Algeria,0.0
249,2020-01-18,0,Armenia,0.0
332,2020-01-18,0,Australia,0.0
415,2020-01-18,0,Austria,0.0
491,2020-01-18,0,Azerbaijan,0.0
578,2020-01-18,0,Bahrain,0.0
666,2020-01-18,0,Belarus,0.0
749,2020-01-18,0,Belgium,0.0
867,2020-01-18,0,Brazil,0.0
976,2020-01-18,0,Cambodia,0.0
1069,2020-01-18,0,Canada,0.0
1135,2020-01-18,0,Cases_on_an_international_conveyance_Japan,0.0
1249,2020-01-18,2,China,0.0
1372,2020-01-18,0,Croatia,0.0
1474,2020-01-18,0,Czech_Republic,0.0
1567,2020-01-18,0,Denmark,0.0
1645,2020-01-18,0,Dominican_Republic,0.0
1723,2020-01-18,0,Ecuador,0.0
1802,2020-01-18,0,Egypt,0.0
1893,2020-01-18,0,Estonia,0.0
1994,2020-01-18,0,Finland,0.0
2077,2020-01-18,0,France,0.0
2175,2020-01-18,0,Georgia,0.0
2258,2020-01-18,0,Germany,0.0
2351,2020-01-18,0,Greece,0.0
2505,2020-01-18,0,Iceland,0.0
2587,2020-01-18,0,India,0.0
2663,2020-01-18,0,Indonesia,0.0
2746,2020-01-18,0,Iran,0.0
2827,2020-01-18,0,Iraq,0.0
2908,2020-01-18,0,Ireland,0.0
2990,2020-01-18,0,Israel,0.0
3073,2020-01-18,0,Italy,0.0
3166,2020-01-18,0,Japan,0.0
3283,2020-01-18,0,Kuwait,0.0
3382,2020-01-18,0,Lebanon,0.0
3474,2020-01-18,0,Lithuania,0.0
3550,2020-01-18,0,Luxembourg,0.0
3634,2020-01-18,0,Malaysia,0.0
3746,2020-01-18,0,Mexico,0.0
3830,2020-01-18,0,Monaco,0.0
3936,2020-01-18,0,Nepal,0.0
4019,2020-01-18,0,Netherlands,0.0
4098,2020-01-18,0,New_Zealand,0.0
4176,2020-01-18,0,Nigeria,0.0
4250,2020-01-18,0,North_Macedonia,0.0
4333,2020-01-18,0,Norway,0.0
4410,2020-01-18,0,Oman,0.0
4488,2020-01-18,0,Pakistan,0.0
4623,2020-01-18,0,Philippines,0.0
4739,2020-01-18,0,Qatar,0.0
4820,2020-01-18,0,Romania,0.0
4898,2020-01-18,0,Russia,0.0
4997,2020-01-18,0,San_Marino,0.0
5131,2020-01-18,0,Singapore,0.0
5267,2020-01-18,0,South_Korea,0.0
5350,2020-01-18,0,Spain,0.0
5424,2020-01-18,0,Sri_Lanka,0.0
5519,2020-01-18,0,Sweden,0.0
5602,2020-01-18,0,Switzerland,0.0
5683,2020-01-18,0,Taiwan,0.0
5759,2020-01-18,0,Thailand,0.0
5889,2020-01-18,0,United_Arab_Emirates,0.0
5972,2020-01-18,0,United_Kingdom,0.0
6061,2020-01-18,0,United_States_of_America,0.0
6163,2020-01-18,0,Vietnam,0.0
53,2020-01-19,0,Afghanistan,0.0
145,2020-01-19,0,Algeria,0.0
248,2020-01-19,0,Armenia,0.0
331,2020-01-19,0,Australia,0.0
414,2020-01-19,0,Austria,0.0
490,2020-01-19,0,Azerbaijan,0.0
577,2020-01-19,0,Bahrain,0.0
665,2020-01-19,0,Belarus,0.0
748,2020-01-19,0,Belgium,0.0
866,2020-01-19,0,Brazil,0.0
975,2020-01-19,0,Cambodia,0.0
1068,2020-01-19,0,Canada,0.0
1134,2020-01-19,0,Cases_on_an_international_conveyance_Japan,0.0
1248,2020-01-19,3,China,0.0
1371,2020-01-19,0,Croatia,0.0
1473,2020-01-19,0,Czech_Republic,0.0
1566,2020-01-19,0,Denmark,0.0
1644,2020-01-19,0,Dominican_Republic,0.0
1722,2020-01-19,0,Ecuador,0.0
1801,2020-01-19,0,Egypt,0.0
1892,2020-01-19,0,Estonia,0.0
1993,2020-01-19,0,Finland,0.0
2076,2020-01-19,0,France,0.0
2174,2020-01-19,0,Georgia,0.0
2257,2020-01-19,0,Germany,0.0
2350,2020-01-19,0,Greece,0.0
2504,2020-01-19,0,Iceland,0.0
2586,2020-01-19,0,India,0.0
2662,2020-01-19,0,Indonesia,0.0
